"Date","Site.Name","AQS_PARAMETER_DESC","COUNTY","meanAQI","meanLatitude","meanLongitude","month","year"
2018-08-04,"Frying Pan Mountain","Ozone","Haywood",36,35.379167,-82.7925,8,2018
2018-08-04,"Garinger High School","Ozone","Mecklenburg",40,35.2401000008895,-80.785683,8,2018
2018-08-04,"Garinger High School","PM2.5","Mecklenburg",25,35.2401000008895,-80.785683,8,2018
2018-08-04,"Hattie Avenue","Ozone","Forsyth",34,36.110693332,-80.2264378,8,2018
2018-08-04,"Hattie Avenue","PM2.5","Forsyth",23,36.110693332,-80.2264378,8,2018
2018-08-04,"Leggett","Ozone","Edgecombe",26,35.988278,-77.5843,8,2018
2018-08-04,"Leggett","PM2.5","Edgecombe",43,35.988278,-77.5843,8,2018
2018-08-04,"Linville Falls","Ozone","Avery",23,35.972347,-81.933072,8,2018
2018-08-04,"Mendenhall School","Ozone","Guilford",39,36.1090060008986,-79.802314,8,2018
2018-08-04,"Mendenhall School","PM2.5","Guilford",21,36.1090060008986,-79.802314,8,2018
2018-08-04,"Millbrook School","Ozone","Wake",31,35.856111,-78.574167,8,2018
2018-08-04,"Millbrook School","PM2.5","Wake",29.5,35.856111,-78.574167,8,2018
2018-08-04,"Pitt Agri. Center","Ozone","Pitt",23,35.6412760008938,-77.360126,8,2018
2018-08-04,"Pitt Agri. Center","PM2.5","Pitt",19,35.6412760008938,-77.360126,8,2018
2018-08-04,"West Johnston Co.","Ozone","Johnston",24,35.59095,-78.4622,8,2018
2018-08-04,"West Johnston Co.","PM2.5","Johnston",23,35.59095,-78.4622,8,2018
2018-08-05,"Bryson City","Ozone","Swain",29,35.434767,-83.442133,8,2018
2018-08-05,"Bryson City","PM2.5","Swain",25,35.434767,-83.442133,8,2018
2018-08-05,"Castle Hayne","Ozone","New Hanover",25,34.364167,-77.838611,8,2018
2018-08-05,"Castle Hayne","PM2.5","New Hanover",0,34.364167,-77.838611,8,2018
2018-08-05,"Clemmons Middle","Ozone","Forsyth",41,36.026,-80.342,8,2018
2018-08-05,"Clemmons Middle","PM2.5","Forsyth",29,36.026,-80.342,8,2018
2018-08-05,"Durham Armory","Ozone","Durham",41,36.0329550008979,-78.904037,8,2018
2018-08-05,"Durham Armory","PM2.5","Durham",40,36.0329550008979,-78.904037,8,2018
2018-08-05,"Frying Pan Mountain","Ozone","Haywood",41,35.379167,-82.7925,8,2018
2018-08-05,"Garinger High School","Ozone","Mecklenburg",39,35.2401000008895,-80.785683,8,2018
2018-08-05,"Garinger High School","PM2.5","Mecklenburg",27,35.2401000008895,-80.785683,8,2018
2018-08-05,"Hattie Avenue","Ozone","Forsyth",42,36.110693332,-80.2264378,8,2018
2018-08-05,"Hattie Avenue","PM2.5","Forsyth",25,36.110693332,-80.2264378,8,2018
2018-08-05,"Leggett","Ozone","Edgecombe",28,35.988278,-77.5843,8,2018
2018-08-05,"Leggett","PM2.5","Edgecombe",24,35.988278,-77.5843,8,2018
2018-08-05,"Linville Falls","Ozone","Avery",22,35.972347,-81.933072,8,2018
2018-08-05,"Mendenhall School","Ozone","Guilford",42,36.1090060008986,-79.802314,8,2018
2018-08-05,"Mendenhall School","PM2.5","Guilford",21,36.1090060008986,-79.802314,8,2018
2018-08-05,"Millbrook School","Ozone","Wake",38,35.856111,-78.574167,8,2018
2018-08-05,"Millbrook School","PM2.5","Wake",35.5,35.856111,-78.574167,8,2018
2018-08-05,"Pitt Agri. Center","Ozone","Pitt",31,35.6412760008938,-77.360126,8,2018
2018-08-05,"Pitt Agri. Center","PM2.5","Pitt",28,35.6412760008938,-77.360126,8,2018
2018-08-05,"West Johnston Co.","Ozone","Johnston",33,35.59095,-78.4622,8,2018
2018-08-05,"West Johnston Co.","PM2.5","Johnston",33,35.59095,-78.4622,8,2018
2018-08-06,"Bryson City","Ozone","Swain",24,35.434767,-83.442133,8,2018
2018-08-06,"Bryson City","PM2.5","Swain",27,35.434767,-83.442133,8,2018
2018-08-06,"Castle Hayne","Ozone","New Hanover",31,34.364167,-77.838611,8,2018
2018-08-06,"Castle Hayne","PM2.5","New Hanover",15,34.364167,-77.838611,8,2018
2018-08-06,"Clemmons Middle","Ozone","Forsyth",39,36.026,-80.342,8,2018
2018-08-06,"Clemmons Middle","PM2.5","Forsyth",37,36.026,-80.342,8,2018
2018-08-06,"Durham Armory","Ozone","Durham",44,36.0329550008979,-78.904037,8,2018
2018-08-06,"Durham Armory","PM2.5","Durham",42,36.0329550008979,-78.904037,8,2018
2018-08-06,"Frying Pan Mountain","Ozone","Haywood",31,35.379167,-82.7925,8,2018
2018-08-06,"Frying Pan Mountain","PM2.5","Haywood",20,35.379167,-82.7925,8,2018
2018-08-06,"Garinger High School","Ozone","Mecklenburg",47,35.2401000008895,-80.785683,8,2018
2018-08-06,"Garinger High School","PM2.5","Mecklenburg",28,35.2401000008895,-80.785683,8,2018
2018-08-06,"Hattie Avenue","Ozone","Forsyth",43,36.110693332,-80.2264378,8,2018
2018-08-06,"Hattie Avenue","PM2.5","Forsyth",34.3333333333333,36.110693332,-80.2264378,8,2018
2018-08-06,"Leggett","Ozone","Edgecombe",31,35.988278,-77.5843,8,2018
2018-08-06,"Leggett","PM2.5","Edgecombe",35,35.988278,-77.5843,8,2018
2018-08-06,"Linville Falls","Ozone","Avery",25,35.972347,-81.933072,8,2018
2018-08-06,"Linville Falls","PM2.5","Avery",21,35.972347,-81.933072,8,2018
2018-08-06,"Mendenhall School","Ozone","Guilford",44,36.1090060008986,-79.802314,8,2018
2018-08-06,"Mendenhall School","PM2.5","Guilford",36,36.1090060008986,-79.802314,8,2018
2018-08-06,"Millbrook School","Ozone","Wake",48,35.856111,-78.574167,8,2018
2018-08-06,"Millbrook School","PM2.5","Wake",44,35.856111,-78.574167,8,2018
2018-08-06,"Pitt Agri. Center","Ozone","Pitt",37,35.6412760008938,-77.360126,8,2018
2018-08-06,"Pitt Agri. Center","PM2.5","Pitt",35.5,35.6412760008938,-77.360126,8,2018
2018-08-06,"West Johnston Co.","Ozone","Johnston",40,35.59095,-78.4622,8,2018
2018-08-06,"West Johnston Co.","PM2.5","Johnston",56,35.59095,-78.4622,8,2018
2018-08-07,"Bryson City","Ozone","Swain",26,35.434767,-83.442133,8,2018
2018-08-07,"Bryson City","PM2.5","Swain",27,35.434767,-83.442133,8,2018
2018-08-07,"Castle Hayne","Ozone","New Hanover",33,34.364167,-77.838611,8,2018
2018-08-07,"Castle Hayne","PM2.5","New Hanover",15,34.364167,-77.838611,8,2018
2018-08-07,"Clemmons Middle","Ozone","Forsyth",40,36.026,-80.342,8,2018
2018-08-07,"Clemmons Middle","PM2.5","Forsyth",32,36.026,-80.342,8,2018
2018-08-07,"Durham Armory","Ozone","Durham",40,36.0329550008979,-78.904037,8,2018
2018-08-07,"Durham Armory","PM2.5","Durham",35,36.0329550008979,-78.904037,8,2018
2018-08-07,"Frying Pan Mountain","Ozone","Haywood",32,35.379167,-82.7925,8,2018
2018-08-07,"Garinger High School","Ozone","Mecklenburg",43,35.2401000008895,-80.785683,8,2018
2018-08-07,"Garinger High School","PM2.5","Mecklenburg",26,35.2401000008895,-80.785683,8,2018
2018-08-07,"Hattie Avenue","Ozone","Forsyth",37,36.110693332,-80.2264378,8,2018
2018-08-07,"Hattie Avenue","PM2.5","Forsyth",28,36.110693332,-80.2264378,8,2018
2018-08-07,"Leggett","Ozone","Edgecombe",44,35.988278,-77.5843,8,2018
2018-08-07,"Leggett","PM2.5","Edgecombe",41,35.988278,-77.5843,8,2018
2018-08-07,"Linville Falls","Ozone","Avery",28,35.972347,-81.933072,8,2018
2018-08-07,"Mendenhall School","Ozone","Guilford",44,36.1090060008986,-79.802314,8,2018
2018-08-07,"Mendenhall School","PM2.5","Guilford",30,36.1090060008986,-79.802314,8,2018
2018-08-07,"Millbrook School","Ozone","Wake",43,35.856111,-78.574167,8,2018
2018-08-07,"Millbrook School","PM2.5","Wake",39,35.856111,-78.574167,8,2018
2018-08-07,"Pitt Agri. Center","Ozone","Pitt",45,35.6412760008938,-77.360126,8,2018
2018-08-07,"Pitt Agri. Center","PM2.5","Pitt",45,35.6412760008938,-77.360126,8,2018
2018-08-07,"West Johnston Co.","Ozone","Johnston",37,35.59095,-78.4622,8,2018
2018-08-07,"West Johnston Co.","PM2.5","Johnston",39,35.59095,-78.4622,8,2018
2018-08-08,"Bryson City","Ozone","Swain",26,35.434767,-83.442133,8,2018
2018-08-08,"Bryson City","PM2.5","Swain",27,35.434767,-83.442133,8,2018
2018-08-08,"Castle Hayne","Ozone","New Hanover",39,34.364167,-77.838611,8,2018
2018-08-08,"Castle Hayne","PM2.5","New Hanover",18,34.364167,-77.838611,8,2018
2018-08-08,"Clemmons Middle","Ozone","Forsyth",32,36.026,-80.342,8,2018
2018-08-08,"Clemmons Middle","PM2.5","Forsyth",25,36.026,-80.342,8,2018
2018-08-08,"Durham Armory","Ozone","Durham",42,36.0329550008979,-78.904037,8,2018
2018-08-08,"Durham Armory","PM2.5","Durham",28,36.0329550008979,-78.904037,8,2018
2018-08-08,"Frying Pan Mountain","Ozone","Haywood",40,35.379167,-82.7925,8,2018
2018-08-08,"Garinger High School","Ozone","Mecklenburg",41,35.2401000008895,-80.785683,8,2018
2018-08-08,"Garinger High School","PM2.5","Mecklenburg",25,35.2401000008895,-80.785683,8,2018
2018-08-08,"Hattie Avenue","Ozone","Forsyth",32,36.110693332,-80.2264378,8,2018
2018-08-08,"Hattie Avenue","PM2.5","Forsyth",23,36.110693332,-80.2264378,8,2018
2018-08-08,"Leggett","Ozone","Edgecombe",41,35.988278,-77.5843,8,2018
2018-08-08,"Leggett","PM2.5","Edgecombe",30,35.988278,-77.5843,8,2018
2018-08-08,"Linville Falls","Ozone","Avery",25,35.972347,-81.933072,8,2018
2018-08-08,"Mendenhall School","Ozone","Guilford",39,36.1090060008986,-79.802314,8,2018
2018-08-08,"Mendenhall School","PM2.5","Guilford",20,36.1090060008986,-79.802314,8,2018
2018-08-08,"Millbrook School","Ozone","Wake",42,35.856111,-78.574167,8,2018
2018-08-08,"Millbrook School","PM2.5","Wake",27.5,35.856111,-78.574167,8,2018
2018-08-08,"Pitt Agri. Center","Ozone","Pitt",43,35.6412760008938,-77.360126,8,2018
2018-08-08,"Pitt Agri. Center","PM2.5","Pitt",43,35.6412760008938,-77.360126,8,2018
2018-08-08,"West Johnston Co.","Ozone","Johnston",38,35.59095,-78.4622,8,2018
2018-08-08,"West Johnston Co.","PM2.5","Johnston",30,35.59095,-78.4622,8,2018
2018-08-09,"Bryson City","Ozone","Swain",32,35.434767,-83.442133,8,2018
2018-08-09,"Bryson City","PM2.5","Swain",18,35.434767,-83.442133,8,2018
2018-08-09,"Castle Hayne","Ozone","New Hanover",36,34.364167,-77.838611,8,2018
2018-08-09,"Castle Hayne","PM2.5","New Hanover",15,34.364167,-77.838611,8,2018
2018-08-09,"Clemmons Middle","Ozone","Forsyth",43,36.026,-80.342,8,2018
2018-08-09,"Clemmons Middle","PM2.5","Forsyth",40,36.026,-80.342,8,2018
2018-08-09,"Durham Armory","Ozone","Durham",39,36.0329550008979,-78.904037,8,2018
2018-08-09,"Durham Armory","PM2.5","Durham",36.5,36.0329550008979,-78.904037,8,2018
2018-08-09,"Frying Pan Mountain","Ozone","Haywood",43,35.379167,-82.7925,8,2018
2018-08-09,"Frying Pan Mountain","PM2.5","Haywood",18,35.379167,-82.7925,8,2018
2018-08-09,"Garinger High School","Ozone","Mecklenburg",44,35.2401000008895,-80.785683,8,2018
2018-08-09,"Garinger High School","PM2.5","Mecklenburg",24.5,35.2401000008895,-80.785683,8,2018
2018-08-09,"Hattie Avenue","Ozone","Forsyth",42,36.110693332,-80.2264378,8,2018
2018-08-09,"Hattie Avenue","PM2.5","Forsyth",32.5,36.110693332,-80.2264378,8,2018
2018-08-09,"Leggett","Ozone","Edgecombe",37,35.988278,-77.5843,8,2018
2018-08-09,"Leggett","PM2.5","Edgecombe",30,35.988278,-77.5843,8,2018
2018-08-09,"Linville Falls","Ozone","Avery",37,35.972347,-81.933072,8,2018
2018-08-09,"Linville Falls","PM2.5","Avery",21,35.972347,-81.933072,8,2018
2018-08-09,"Mendenhall School","Ozone","Guilford",45,36.1090060008986,-79.802314,8,2018
2018-08-09,"Mendenhall School","PM2.5","Guilford",33,36.1090060008986,-79.802314,8,2018
2018-08-09,"Millbrook School","Ozone","Wake",44,35.856111,-78.574167,8,2018
2018-08-09,"Millbrook School","PM2.5","Wake",38,35.856111,-78.574167,8,2018
2018-08-09,"Pitt Agri. Center","Ozone","Pitt",43,35.6412760008938,-77.360126,8,2018
2018-08-09,"Pitt Agri. Center","PM2.5","Pitt",29.5,35.6412760008938,-77.360126,8,2018
2018-08-09,"West Johnston Co.","Ozone","Johnston",45,35.59095,-78.4622,8,2018
2018-08-09,"West Johnston Co.","PM2.5","Johnston",35,35.59095,-78.4622,8,2018
2018-08-10,"Bryson City","Ozone","Swain",28,35.434767,-83.442133,8,2018
2018-08-10,"Bryson City","PM2.5","Swain",19,35.434767,-83.442133,8,2018
2018-08-10,"Castle Hayne","Ozone","New Hanover",48,34.364167,-77.838611,8,2018
2018-08-10,"Castle Hayne","PM2.5","New Hanover",32,34.364167,-77.838611,8,2018
2018-08-10,"Clemmons Middle","Ozone","Forsyth",58,36.026,-80.342,8,2018
2018-08-10,"Clemmons Middle","PM2.5","Forsyth",52,36.026,-80.342,8,2018
2018-08-10,"Durham Armory","Ozone","Durham",47,36.0329550008979,-78.904037,8,2018
2018-08-10,"Durham Armory","PM2.5","Durham",52,36.0329550008979,-78.904037,8,2018
2018-08-10,"Frying Pan Mountain","Ozone","Haywood",37,35.379167,-82.7925,8,2018
2018-08-10,"Garinger High School","Ozone","Mecklenburg",54,35.2401000008895,-80.785683,8,2018
2018-08-10,"Garinger High School","PM2.5","Mecklenburg",36,35.2401000008895,-80.785683,8,2018
2018-08-10,"Hattie Avenue","Ozone","Forsyth",58,36.110693332,-80.2264378,8,2018
2018-08-10,"Hattie Avenue","PM2.5","Forsyth",46,36.110693332,-80.2264378,8,2018
2018-08-10,"Leggett","Ozone","Edgecombe",44,35.988278,-77.5843,8,2018
2018-08-10,"Leggett","PM2.5","Edgecombe",46,35.988278,-77.5843,8,2018
2018-08-10,"Linville Falls","Ozone","Avery",35,35.972347,-81.933072,8,2018
2018-08-10,"Mendenhall School","Ozone","Guilford",50,36.1090060008986,-79.802314,8,2018
2018-08-10,"Mendenhall School","PM2.5","Guilford",36,36.1090060008986,-79.802314,8,2018
2018-08-10,"Millbrook School","Ozone","Wake",67,35.856111,-78.574167,8,2018
2018-08-10,"Millbrook School","PM2.5","Wake",54,35.856111,-78.574167,8,2018
2018-08-10,"Pitt Agri. Center","Ozone","Pitt",49,35.6412760008938,-77.360126,8,2018
2018-08-10,"Pitt Agri. Center","PM2.5","Pitt",52,35.6412760008938,-77.360126,8,2018
2018-08-10,"West Johnston Co.","Ozone","Johnston",48,35.59095,-78.4622,8,2018
2018-08-10,"West Johnston Co.","PM2.5","Johnston",50,35.59095,-78.4622,8,2018
2018-08-11,"Bryson City","Ozone","Swain",31,35.434767,-83.442133,8,2018
2018-08-11,"Bryson City","PM2.5","Swain",24,35.434767,-83.442133,8,2018
2018-08-11,"Castle Hayne","Ozone","New Hanover",33,34.364167,-77.838611,8,2018
2018-08-11,"Castle Hayne","PM2.5","New Hanover",21,34.364167,-77.838611,8,2018
2018-08-11,"Clemmons Middle","Ozone","Forsyth",35,36.026,-80.342,8,2018
2018-08-11,"Clemmons Middle","PM2.5","Forsyth",34,36.026,-80.342,8,2018
2018-08-11,"Durham Armory","Ozone","Durham",40,36.0329550008979,-78.904037,8,2018
2018-08-11,"Durham Armory","PM2.5","Durham",48,36.0329550008979,-78.904037,8,2018
2018-08-11,"Frying Pan Mountain","Ozone","Haywood",40,35.379167,-82.7925,8,2018
2018-08-11,"Garinger High School","Ozone","Mecklenburg",44,35.2401000008895,-80.785683,8,2018
2018-08-11,"Garinger High School","PM2.5","Mecklenburg",26,35.2401000008895,-80.785683,8,2018
2018-08-11,"Hattie Avenue","Ozone","Forsyth",39,36.110693332,-80.2264378,8,2018
2018-08-11,"Hattie Avenue","PM2.5","Forsyth",33,36.110693332,-80.2264378,8,2018
2018-08-11,"Leggett","Ozone","Edgecombe",39,35.988278,-77.5843,8,2018
2018-08-11,"Leggett","PM2.5","Edgecombe",33,35.988278,-77.5843,8,2018
2018-08-11,"Linville Falls","Ozone","Avery",27,35.972347,-81.933072,8,2018
2018-08-11,"Mendenhall School","Ozone","Guilford",45,36.1090060008986,-79.802314,8,2018
2018-08-11,"Mendenhall School","PM2.5","Guilford",30,36.1090060008986,-79.802314,8,2018
2018-08-11,"Millbrook School","Ozone","Wake",44,35.856111,-78.574167,8,2018
2018-08-11,"Millbrook School","PM2.5","Wake",48,35.856111,-78.574167,8,2018
2018-08-11,"Pitt Agri. Center","Ozone","Pitt",37,35.6412760008938,-77.360126,8,2018
2018-08-11,"Pitt Agri. Center","PM2.5","Pitt",46,35.6412760008938,-77.360126,8,2018
2018-08-11,"West Johnston Co.","Ozone","Johnston",37,35.59095,-78.4622,8,2018
2018-08-11,"West Johnston Co.","PM2.5","Johnston",44,35.59095,-78.4622,8,2018
2018-08-12,"Bryson City","Ozone","Swain",36,35.434767,-83.442133,8,2018
2018-08-12,"Bryson City","PM2.5","Swain",41,35.434767,-83.442133,8,2018
2018-08-12,"Castle Hayne","Ozone","New Hanover",36,34.364167,-77.838611,8,2018
2018-08-12,"Castle Hayne","PM2.5","New Hanover",23,34.364167,-77.838611,8,2018
2018-08-12,"Clemmons Middle","Ozone","Forsyth",33,36.026,-80.342,8,2018
2018-08-12,"Clemmons Middle","PM2.5","Forsyth",41,36.026,-80.342,8,2018
2018-08-12,"Durham Armory","Ozone","Durham",42,36.0329550008979,-78.904037,8,2018
2018-08-12,"Durham Armory","PM2.5","Durham",35.5,36.0329550008979,-78.904037,8,2018
2018-08-12,"Frying Pan Mountain","Ozone","Haywood",41,35.379167,-82.7925,8,2018
2018-08-12,"Frying Pan Mountain","PM2.5","Haywood",35,35.379167,-82.7925,8,2018
2018-08-12,"Garinger High School","Ozone","Mecklenburg",44,35.2401000008895,-80.785683,8,2018
2018-08-12,"Garinger High School","PM2.5","Mecklenburg",27,35.2401000008895,-80.785683,8,2018
2018-08-12,"Hattie Avenue","Ozone","Forsyth",39,36.110693332,-80.2264378,8,2018
2018-08-12,"Hattie Avenue","PM2.5","Forsyth",32.6666666666667,36.110693332,-80.2264378,8,2018
2018-08-12,"Leggett","Ozone","Edgecombe",33,35.988278,-77.5843,8,2018
2018-08-12,"Leggett","PM2.5","Edgecombe",24,35.988278,-77.5843,8,2018
2018-08-12,"Linville Falls","Ozone","Avery",32,35.972347,-81.933072,8,2018
2018-08-12,"Linville Falls","PM2.5","Avery",35,35.972347,-81.933072,8,2018
2018-08-12,"Mendenhall School","Ozone","Guilford",43,36.1090060008986,-79.802314,8,2018
2018-08-12,"Mendenhall School","PM2.5","Guilford",24,36.1090060008986,-79.802314,8,2018
2018-08-12,"Millbrook School","Ozone","Wake",41,35.856111,-78.574167,8,2018
2018-08-12,"Millbrook School","PM2.5","Wake",34.6666666666667,35.856111,-78.574167,8,2018
2018-08-12,"Pitt Agri. Center","Ozone","Pitt",38,35.6412760008938,-77.360126,8,2018
2018-08-12,"Pitt Agri. Center","PM2.5","Pitt",31,35.6412760008938,-77.360126,8,2018
2018-08-12,"West Johnston Co.","Ozone","Johnston",31,35.59095,-78.4622,8,2018
2018-08-12,"West Johnston Co.","PM2.5","Johnston",33,35.59095,-78.4622,8,2018
2018-08-13,"Bryson City","Ozone","Swain",31,35.434767,-83.442133,8,2018
2018-08-13,"Bryson City","PM2.5","Swain",45,35.434767,-83.442133,8,2018
2018-08-13,"Castle Hayne","Ozone","New Hanover",35,34.364167,-77.838611,8,2018
2018-08-13,"Castle Hayne","PM2.5","New Hanover",15,34.364167,-77.838611,8,2018
2018-08-13,"Clemmons Middle","Ozone","Forsyth",40,36.026,-80.342,8,2018
2018-08-13,"Clemmons Middle","PM2.5","Forsyth",42,36.026,-80.342,8,2018
2018-08-13,"Durham Armory","Ozone","Durham",39,36.0329550008979,-78.904037,8,2018
2018-08-13,"Durham Armory","PM2.5","Durham",39,36.0329550008979,-78.904037,8,2018
2018-08-13,"Frying Pan Mountain","Ozone","Haywood",41,35.379167,-82.7925,8,2018
2018-08-13,"Garinger High School","Ozone","Mecklenburg",54,35.2401000008895,-80.785683,8,2018
2018-08-13,"Garinger High School","PM2.5","Mecklenburg",30,35.2401000008895,-80.785683,8,2018
2018-08-13,"Hattie Avenue","Ozone","Forsyth",43,36.110693332,-80.2264378,8,2018
2018-08-13,"Hattie Avenue","PM2.5","Forsyth",38,36.110693332,-80.2264378,8,2018
2018-08-13,"Leggett","Ozone","Edgecombe",36,35.988278,-77.5843,8,2018
2018-08-13,"Leggett","PM2.5","Edgecombe",21,35.988278,-77.5843,8,2018
2018-08-13,"Linville Falls","Ozone","Avery",33,35.972347,-81.933072,8,2018
2018-08-13,"Mendenhall School","Ozone","Guilford",48,36.1090060008986,-79.802314,8,2018
2018-08-13,"Mendenhall School","PM2.5","Guilford",32,36.1090060008986,-79.802314,8,2018
2018-08-13,"Millbrook School","Ozone","Wake",44,35.856111,-78.574167,8,2018
2018-08-13,"Millbrook School","PM2.5","Wake",39,35.856111,-78.574167,8,2018
2018-08-13,"Pitt Agri. Center","Ozone","Pitt",38,35.6412760008938,-77.360126,8,2018
2018-08-13,"Pitt Agri. Center","PM2.5","Pitt",25,35.6412760008938,-77.360126,8,2018
2018-08-13,"West Johnston Co.","Ozone","Johnston",33,35.59095,-78.4622,8,2018
2018-08-13,"West Johnston Co.","PM2.5","Johnston",26,35.59095,-78.4622,8,2018
2018-08-14,"Bryson City","Ozone","Swain",34,35.434767,-83.442133,8,2018
2018-08-14,"Bryson City","PM2.5","Swain",47,35.434767,-83.442133,8,2018
2018-08-14,"Castle Hayne","Ozone","New Hanover",40,34.364167,-77.838611,8,2018
2018-08-14,"Castle Hayne","PM2.5","New Hanover",47,34.364167,-77.838611,8,2018
2018-08-14,"Clemmons Middle","Ozone","Forsyth",41,36.026,-80.342,8,2018
2018-08-14,"Clemmons Middle","PM2.5","Forsyth",52,36.026,-80.342,8,2018
2018-08-14,"Durham Armory","Ozone","Durham",41,36.0329550008979,-78.904037,8,2018
2018-08-14,"Durham Armory","PM2.5","Durham",41,36.0329550008979,-78.904037,8,2018
2018-08-14,"Frying Pan Mountain","Ozone","Haywood",45,35.379167,-82.7925,8,2018
2018-08-14,"Garinger High School","Ozone","Mecklenburg",50,35.2401000008895,-80.785683,8,2018
2018-08-14,"Garinger High School","PM2.5","Mecklenburg",50,35.2401000008895,-80.785683,8,2018
2018-08-14,"Hattie Avenue","Ozone","Forsyth",40,36.110693332,-80.2264378,8,2018
2018-08-14,"Hattie Avenue","PM2.5","Forsyth",44,36.110693332,-80.2264378,8,2018
2018-08-14,"Leggett","Ozone","Edgecombe",33,35.988278,-77.5843,8,2018
2018-08-14,"Linville Falls","Ozone","Avery",31,35.972347,-81.933072,8,2018
2018-08-14,"Mendenhall School","Ozone","Guilford",44,36.1090060008986,-79.802314,8,2018
2018-08-14,"Mendenhall School","PM2.5","Guilford",37,36.1090060008986,-79.802314,8,2018
2018-08-14,"Millbrook School","Ozone","Wake",38,35.856111,-78.574167,8,2018
2018-08-14,"Millbrook School","PM2.5","Wake",45,35.856111,-78.574167,8,2018
2018-08-14,"Pitt Agri. Center","Ozone","Pitt",37,35.6412760008938,-77.360126,8,2018
2018-08-14,"Pitt Agri. Center","PM2.5","Pitt",44,35.6412760008938,-77.360126,8,2018
2018-08-14,"West Johnston Co.","Ozone","Johnston",32,35.59095,-78.4622,8,2018
2018-08-15,"Bryson City","Ozone","Swain",28,35.434767,-83.442133,8,2018
2018-08-15,"Bryson City","PM2.5","Swain",54,35.434767,-83.442133,8,2018
2018-08-15,"Castle Hayne","Ozone","New Hanover",41,34.364167,-77.838611,8,2018
2018-08-15,"Castle Hayne","PM2.5","New Hanover",28,34.364167,-77.838611,8,2018
2018-08-15,"Clemmons Middle","Ozone","Forsyth",45,36.026,-80.342,8,2018
2018-08-15,"Clemmons Middle","PM2.5","Forsyth",54,36.026,-80.342,8,2018
2018-08-15,"Durham Armory","Ozone","Durham",42,36.0329550008979,-78.904037,8,2018
2018-08-15,"Durham Armory","PM2.5","Durham",49.5,36.0329550008979,-78.904037,8,2018
2018-08-15,"Frying Pan Mountain","Ozone","Haywood",37,35.379167,-82.7925,8,2018
2018-08-15,"Frying Pan Mountain","PM2.5","Haywood",49,35.379167,-82.7925,8,2018
2018-08-15,"Garinger High School","Ozone","Mecklenburg",84,35.2401000008895,-80.785683,8,2018
2018-08-15,"Garinger High School","PM2.5","Mecklenburg",57,35.2401000008895,-80.785683,8,2018
2018-08-15,"Hattie Avenue","Ozone","Forsyth",49,36.110693332,-80.2264378,8,2018
2018-08-15,"Hattie Avenue","PM2.5","Forsyth",48.5,36.110693332,-80.2264378,8,2018
2018-08-15,"Leggett","Ozone","Edgecombe",43,35.988278,-77.5843,8,2018
2018-08-15,"Linville Falls","Ozone","Avery",39,35.972347,-81.933072,8,2018
2018-08-15,"Linville Falls","PM2.5","Avery",43,35.972347,-81.933072,8,2018
2018-08-15,"Mendenhall School","Ozone","Guilford",58,36.1090060008986,-79.802314,8,2018
2018-08-15,"Mendenhall School","PM2.5","Guilford",48,36.1090060008986,-79.802314,8,2018
2018-08-15,"Millbrook School","Ozone","Wake",50,35.856111,-78.574167,8,2018
2018-08-15,"Millbrook School","PM2.5","Wake",53.6666666666667,35.856111,-78.574167,8,2018
2018-08-15,"Pitt Agri. Center","Ozone","Pitt",46,35.6412760008938,-77.360126,8,2018
2018-08-15,"Pitt Agri. Center","PM2.5","Pitt",53,35.6412760008938,-77.360126,8,2018
2018-08-15,"West Johnston Co.","Ozone","Johnston",44,35.59095,-78.4622,8,2018
2018-08-16,"Bryson City","Ozone","Swain",37,35.434767,-83.442133,8,2018
2018-08-16,"Bryson City","PM2.5","Swain",59,35.434767,-83.442133,8,2018
2018-08-16,"Castle Hayne","Ozone","New Hanover",34,34.364167,-77.838611,8,2018
2018-08-16,"Castle Hayne","PM2.5","New Hanover",27,34.364167,-77.838611,8,2018
2018-08-16,"Clemmons Middle","Ozone","Forsyth",54,36.026,-80.342,8,2018
2018-08-16,"Clemmons Middle","PM2.5","Forsyth",63,36.026,-80.342,8,2018
2018-08-16,"Durham Armory","Ozone","Durham",50,36.0329550008979,-78.904037,8,2018
2018-08-16,"Frying Pan Mountain","Ozone","Haywood",44,35.379167,-82.7925,8,2018
2018-08-16,"Garinger High School","Ozone","Mecklenburg",44,35.2401000008895,-80.785683,8,2018
2018-08-16,"Garinger High School","PM2.5","Mecklenburg",59,35.2401000008895,-80.785683,8,2018
2018-08-16,"Hattie Avenue","Ozone","Forsyth",58,36.110693332,-80.2264378,8,2018
2018-08-16,"Hattie Avenue","PM2.5","Forsyth",59,36.110693332,-80.2264378,8,2018
2018-08-16,"Leggett","Ozone","Edgecombe",43,35.988278,-77.5843,8,2018
2018-08-16,"Leggett","PM2.5","Edgecombe",54,35.988278,-77.5843,8,2018
2018-08-16,"Linville Falls","Ozone","Avery",31,35.972347,-81.933072,8,2018
2018-08-16,"Mendenhall School","Ozone","Guilford",61,36.1090060008986,-79.802314,8,2018
2018-08-16,"Mendenhall School","PM2.5","Guilford",58,36.1090060008986,-79.802314,8,2018
2018-08-16,"Millbrook School","Ozone","Wake",61,35.856111,-78.574167,8,2018
2018-08-16,"Millbrook School","PM2.5","Wake",61.5,35.856111,-78.574167,8,2018
